img_name,actor_name_Golem,actor_name_Satyr,actor_type_type1,actor_type_type2,actor_type_type3,actor_action_Attacking,actor_action_Taunt,actor_action_Walking,reactor_name_Golem,reactor_name_Satyr,reactor_type_type1,reactor_type_type2,reactor_type_type3,reactor_action_Attacking,reactor_action_Dying,reactor_action_Hurt,reactor_action_Idle
combination102_rotation2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination102_rotation3,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination102_noise1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination102_noise2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination102_noise3,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination102_noise4,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination102_noise5,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination102_noise6,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
combination103_original,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_horizontal,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_rotation1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_rotation2,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_rotation3,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_noise1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_noise2,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_noise3,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_noise4,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_noise5,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination103_noise6,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
combination104_original,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_horizontal,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_rotation1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_rotation2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_rotation3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_noise1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_noise2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_noise3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_noise4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_noise5,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination104_noise6,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
combination105_original,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_horizontal,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_rotation1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_rotation2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_rotation3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_noise1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_noise2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_noise3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_noise4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_noise5,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination105_noise6,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
combination106_original,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_horizontal,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_rotation1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_rotation2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_rotation3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_noise1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_noise2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_noise3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_noise4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_noise5,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination106_noise6,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
combination107_original,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_horizontal,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_rotation1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_rotation2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_rotation3,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_noise1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_noise2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_noise3,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_noise4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_noise5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination107_noise6,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
combination108_original,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_horizontal,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_rotation1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_rotation2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_rotation3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_noise1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_noise2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_noise3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_noise4,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_noise5,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination108_noise6,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
combination109_original,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_horizontal,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_rotation1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_rotation2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_rotation3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_noise1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_noise2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_noise3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_noise4,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_noise5,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination109_noise6,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
combination110_original,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_horizontal,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_rotation1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_rotation2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_rotation3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_noise1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_noise2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_noise3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_noise4,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_noise5,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination110_noise6,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
combination111_original,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_horizontal,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_rotation1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_rotation2,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_rotation3,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_noise1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_noise2,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_noise3,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_noise4,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_noise5,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination111_noise6,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
combination112_original,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_horizontal,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_rotation1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_rotation2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_rotation3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_noise1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_noise2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_noise3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_noise4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_noise5,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination112_noise6,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
combination113_original,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_horizontal,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_rotation1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_rotation2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_rotation3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_noise1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_noise2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_noise3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_noise4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_noise5,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination113_noise6,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
combination114_original,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_horizontal,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_rotation1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_rotation2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_rotation3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_noise1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_noise2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_noise3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_noise4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_noise5,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination114_noise6,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
combination115_original,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_horizontal,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_rotation1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_rotation2,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_rotation3,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_noise1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_noise2,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_noise3,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_noise4,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_noise5,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination115_noise6,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
combination116_original,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_horizontal,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_rotation1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_rotation2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_rotation3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_noise1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_noise2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_noise3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_noise4,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_noise5,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination116_noise6,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
combination117_original,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_horizontal,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_rotation1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_rotation2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_rotation3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_noise1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_noise2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_noise3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_noise4,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_noise5,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination117_noise6,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
combination118_original,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_horizontal,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_rotation1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_rotation2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_rotation3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_noise1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_noise2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_noise3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_noise4,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_noise5,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination118_noise6,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
combination119_original,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_horizontal,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_rotation1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_rotation2,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_rotation3,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_noise1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_noise2,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_noise3,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_noise4,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_noise5,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination119_noise6,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
combination120_original,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_horizontal,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_rotation1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_rotation2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_rotation3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_noise1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_noise2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_noise3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_noise4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_noise5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination120_noise6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
combination121_original,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_horizontal,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_rotation1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_rotation2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_rotation3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_noise1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_noise2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_noise3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_noise4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_noise5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination121_noise6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
combination122_original,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_horizontal,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_rotation1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_rotation2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_rotation3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_noise1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_noise2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_noise3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_noise4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_noise5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination122_noise6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
combination123_original,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_horizontal,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_rotation1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_rotation2,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_rotation3,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_noise1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_noise2,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_noise3,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_noise4,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_noise5,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination123_noise6,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
combination124_original,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_horizontal,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_rotation1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_rotation2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_rotation3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_noise1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_noise2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_noise3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_noise4,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_noise5,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination124_noise6,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
combination125_original,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_horizontal,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_rotation1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_rotation2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_rotation3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_noise1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_noise2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_noise3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_noise4,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_noise5,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination125_noise6,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
combination126_original,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_horizontal,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_rotation1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_rotation2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_rotation3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_noise1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_noise2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_noise3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_noise4,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_noise5,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination126_noise6,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
combination127_original,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_horizontal,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_rotation1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_rotation2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_rotation3,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_noise1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_noise2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_noise3,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_noise4,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_noise5,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination127_noise6,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
combination128_original,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_horizontal,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_rotation1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_rotation2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_rotation3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_noise1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_noise2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_noise3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_noise4,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_noise5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination128_noise6,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
combination129_original,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_horizontal,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_rotation1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_rotation2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_rotation3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_noise1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_noise2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_noise3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_noise4,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_noise5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination129_noise6,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
combination130_original,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_horizontal,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_rotation1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_rotation2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_rotation3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_noise1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_noise2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_noise3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_noise4,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_noise5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination130_noise6,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
combination131_original,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_horizontal,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_rotation1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_rotation2,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_rotation3,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_noise1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_noise2,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_noise3,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_noise4,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_noise5,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination131_noise6,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
combination132_original,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
